bd_swab_id,extraction_plate_id,qpcr_plate_id,result,average_copy_number,average_ct,average_zoospores,comments,standard,master_mix,replicate,qpcr_machine,extraction_kit,extraction_date,qpcr_date,qpcr_lab,extract_lab
160627_a07,panama002_ahd,pan062_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160627_a08,panama002_ahd,pan062_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160627_a09,panama002_ahd,pan062_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160627_a10,panama002_ahd,pan062_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160627_a13,panama002_ahd,pan062_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160627_a14,panama002_ahd,pan062_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160627_a15,panama002_ahd,pan062_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160627_a16,panama002_ahd,pan062_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160627_a17,panama002_ahd,pan062_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160627_a18,panama002_ahd,pan062_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160627_a21,panama002_ahd,pan063_082519,p,13.32,37.39,5328.75,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160627_a22,panama002_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160627_a23,panama002_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160627_a24,panama002_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160627_a25,panama002_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160628_01,panama002_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160628_02,panama002_ahd,pan063_082519,p,37.3,35.94,14919.22,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160628_03,panama002_ahd,pan063_082519,p,8.02,38.1,3208.45,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160628_04,panama002_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160628_05,panama002_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160628_06,panama002_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160628_a01,panama002_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160629_01,panama002_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160629_02,panama002_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160629_03,panama002_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160629_04,panama002_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160629_05,panama002_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160629_06,panama002_ahd,pan063_082519,p,378.26,32.68,151302.11,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160629_07,panama002_ahd,pan063_082519,p,156.5,33.92,62599.25,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160629_08,panama002_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160629_09,panama002_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160629_10,panama002_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160629_11,panama002_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160629_12,panama002_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160629_13,panama002_ahd,pan063_082519,p,2.59,39.7,1036.49,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160629_14,panama002_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160629_15,panama002_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160701_02,panama002_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160701_03,panama002_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160701_04,panama002_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160701_05,panama002_ahd,pan063_082519,p,729.8,31.75,291919.48,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-18T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160701_a01,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160701_a02,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160701_a03,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160701_a06,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160701_a07,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160701_a08,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160701_a09,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160701_a10,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160702_a03,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160702_a05,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160702_a06,panama003_ahd,pan063_082519,p,2910.23,29.81,1164091.99,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160702_a07,panama003_ahd,pan063_082519,p,822.97,31.58,329187.96,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160702_a08,panama003_ahd,pan063_082519,p,2932.07,29.8,1172826.17,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160702_a09,panama003_ahd,pan063_082519,p,2693.36,29.91,1077345.8,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160702_a10,panama003_ahd,pan063_082519,p,13753.6,27.62,5501438.28,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160702_a11,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160702_a12,panama003_ahd,pan063_082519,p,1042.21,31.25,416885.3,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160702_g01,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160704_a02,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160704_a03,panama003_ahd,pan063_082519,p,2.66,39.66,1064.13,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160704_a04,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160704_a05,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160704_a06,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160704_a07,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160704_a13,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160704_a14,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160704_a17,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160704_a18,panama003_ahd,pan063_082519,p,304.55,32.98,121820.42,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160704_a19,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160704_a24,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160704_a25,panama003_ahd,pan063_082519,p,1076.16,31.21,430464.7,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160704_g03,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160704_g12,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160704_g16,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160704_g25,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160705_a01,panama003_ahd,pan063_082519,p,319.08,32.92,127631.68,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160705_a02,panama003_ahd,pan063_082519,p,189.56,33.65,75824.78,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160705_a05,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160705_a08,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160705_a09,panama003_ahd,pan063_082519,p,85.51,34.77,34202.38,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160705_a10,panama003_ahd,pan063_082519,p,10.65,37.7,4260.47,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160705_a11,panama003_ahd,pan063_082519,p,5.24,38.7,2095.67,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160705_a12,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160705_a13,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160705_a21,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160705_a22,panama003_ahd,pan063_082519,p,2.31,39.86,923.86,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160705_a27,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160705_a33,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160705_a34,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160705_a36,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160705_a37,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160705_a38,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160705_a39,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160705_a40,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160705_e01,panama003_ahd,pan063_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160705_e02,panama003_ahd,pan064_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160705_g04,panama003_ahd,pan064_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160705_g06,panama003_ahd,pan064_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160706_a01,panama003_ahd,pan064_082519,p,1400.6,31.1,560239.4,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160706_a02,panama003_ahd,pan064_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160706_a04,panama003_ahd,pan064_082519,p,13.78,37.76,5512.08,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160706_a05,panama003_ahd,pan064_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160706_a06,panama003_ahd,pan064_082519,p,9.38,38.31,3750.47,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160706_a07,panama003_ahd,pan064_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160706_a08,panama003_ahd,pan064_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160706_a09,panama003_ahd,pan064_082519,p,22.45,37.05,8978.15,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160706_a10,panama003_ahd,pan064_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160706_a11,panama003_ahd,pan064_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160706_a12,panama003_ahd,pan064_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160706_a13,panama003_ahd,pan064_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160706_a15,panama003_ahd,pan064_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160706_g01,panama003_ahd,pan064_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160706_g10,panama003_ahd,pan064_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160706_g12,panama003_ahd,pan064_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160706_g16,panama003_ahd,pan064_082519,p,454.54,32.72,181814.71,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160709_a01,panama003_ahd,pan064_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160709_a02,panama003_ahd,pan064_082519,p,24.05,36.96,9620.2,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160709_a03,panama003_ahd,pan064_082519,p,523.3,32.52,209320.68,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160709_a04,panama003_ahd,pan064_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160709_a06,panama003_ahd,pan064_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160709_a07,panama003_ahd,pan064_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160709_a08,panama003_ahd,pan064_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160709_a09,panama003_ahd,pan064_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160709_a10,panama003_ahd,pan064_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160709_a11,panama003_ahd,pan064_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160709_a13,panama003_ahd,pan064_082519,p,6105.85,28.98,2442340.82,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160709_a15,panama003_ahd,pan064_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160709_a16,panama003_ahd,pan064_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
160709_g01,panama003_ahd,pan064_082519,n,NA,NA,NA,NA,pisces,bioline,singley,quantstudio_3,qiagen_dneasy,2019-07-22T00:00:00Z,2019-08-25T00:00:00Z,rz_lab,rz_lab
